filename,source_device,capture_date,year_guess,gps_lat,gps_lon,camera_model,archival_box,is_separator,document_date,description,file_path,notes
IMG_3196.HEIC,iphone,2024-11-07 16:46:54 +0000,2024,,,iPhone 15,G - L06,,,"A hand-drawn organizational or system diagram showing hierarchical relationships between various boxes and entities, with labels including 'LUMB. MAKER', 'Ecdysone', 'SECRETARY', 'R.A.D.', and connections to 'HARDWARE & SOFTWARE', 'ADMINISTRATION FER', and other components, likely representing a business or institutional structure from the 1970s.",public/images/primary/raw/iphone/IMG_3196.HEIC,
IMG_3197.HEIC,iphone,2024-11-07 16:46:59 +0000,2024,,,iPhone 15,G - L06,,,"A Norwegian administrative document outlining organizational structure and regulations for LO's (Landsorganisasjonen i Norge) research management, covering the Research Council, LO representation, affiliated organizations, clubs/interest groups, and general principles for research administration.",public/images/primary/raw/iphone/IMG_3197.HEIC,
IMG_3198.HEIC,iphone,2024-11-07 16:47:03 +0000,2024,,,iPhone 15,G - L06,,,"A Norwegian typewritten document discussing forbidden initiatives for research programs, collaborative research, and the main committee for Norwegian research (LO), with points d), e), and section 6 visible on the page.",public/images/primary/raw/iphone/IMG_3198.HEIC,
IMG_3199.HEIC,iphone,2024-11-07 16:48:40 +0000,2024,,,iPhone 15,G - L06,,Juli 1973,"A Norwegian research report (Forskningsrapport nr. 6) from the Norwegian Iron and Metal Workers Union's research project, documenting new tasks of the Workers' Club at the Verkstedklubben ved A/S Nebb in Skøyen, co-authored by Olav Terje Bergo and Kristen Nygaard.",public/images/primary/raw/iphone/IMG_3199.HEIC,
IMG_3200.HEIC,iphone,2024-11-07 16:48:43 +0000,2024,,,iPhone 15,G - L06,,,"Table of contents for a Norwegian document about A/S Norsk Elektrisk og Brøwn Boveri (NEBB) research project, covering topics such as club organization, work tasks, planning and control systems, and bedrift (company/enterprise) operations.",public/images/primary/raw/iphone/IMG_3200.HEIC,
IMG_3201.HEIC,iphone,2024-11-07 16:48:49 +0000,2024,,,iPhone 15,G - L06,,,"A table of contents or index page in Norwegian listing sections 6-8 about club work, activities, and research projects, including subsections on club goals, organization, work programs, and cooperation between club and researchers.",public/images/primary/raw/iphone/IMG_3201.HEIC,
IMG_3202.HEIC,iphone,2024-11-07 16:48:53 +0000,2024,,,iPhone 15,G - L06,,,"A Norwegian language foreword (FORORD) to a research report from the Norwegian Iron and Metal Workers' Union (Norsk Jern- og Metallarbeiderforbunds) describing a research project involving several Norwegian companies including NEBB, Kongsberg Våpenfabrikk, and Jonas Øglund A/S, outlining the scope and methodology of work conducted by different working groups.",public/images/primary/raw/iphone/IMG_3202.HEIC,
IMG_3203.HEIC,iphone,2024-11-07 16:48:58 +0000,2024,,,iPhone 15,G - L06,,,"A typewritten letter in Norwegian discussing reports related to work operations, mentioning assistance for club members in connection with activities, signed 'Hilsen' (regards).",public/images/primary/raw/iphone/IMG_3203.HEIC,
IMG_3204.HEIC,iphone,2024-11-07 16:48:59 +0000,2024,,,iPhone 15,G - L06,,,"A typed Norwegian letter or report excerpt discussing hopes for future work and assistance for club members regarding business development, signed with 'Oslo' as the location.",public/images/primary/raw/iphone/IMG_3204.HEIC,
IMG_3205.HEIC,iphone,2024-11-07 16:48:59 +0000,2024,,,iPhone 15,G - L06,,,"Typewritten Norwegian document ending with a concluding paragraph and the location ""Oslo,"" discussing further work and assistance for club development.",public/images/primary/raw/iphone/IMG_3205.HEIC,
IMG_3206.HEIC,iphone,2024-11-07 16:49:04 +0000,2024,,,iPhone 15,G - L06,,,"A Norwegian typewritten historical document detailing the company history of A/S Norsk Elektrisk & Brown Boveri (NEBB), covering its founding with hydroelectric power in 1873 through various mergers and reorganizations up to 1958, including the establishment of electrical machinery production in Skien and subsequent ownership changes.",public/images/primary/raw/iphone/IMG_3206.HEIC,
IMG_3207.HEIC,iphone,2024-11-07 16:49:13 +0000,2024,,,iPhone 15,,,,"A Norwegian archival document detailing NEBB's (Norsk Elektrisk Båtbyggeri og Bedriftsorganisasjon) development and organizational history from 1966-1973, including information about power generators, organizational restructuring, and a collaboration with Brown Boveri & Co.",public/images/primary/raw/iphone/IMG_3207.HEIC,
IMG_3208.HEIC,iphone,2024-11-07 16:49:16 +0000,2024,,,iPhone 15,G - L06,,,"Typewritten Norwegian document discussing NEBB's main product categories (power generators, ship generators, motors, industrial motors, electronics, and oil sector equipment) and describing the organization of the workshop club at A/S NEBB, Division Skyven, including membership numbers and past challenges with production and labor issues.",public/images/primary/raw/iphone/IMG_3208.HEIC,
IMG_3209.HEIC,iphone,2024-11-07 16:49:21 +0000,2024,,,iPhone 15,G - L06,,,"A Norwegian-language typed document discussing the organization and structure of NEBB (a club or association), addressing the role of central leadership, various organizational committees, and the relationship between Verkstedklubben (Workshop Club) for Iron and Metal and its governance structure.",public/images/primary/raw/iphone/IMG_3209.HEIC,
IMG_3210.HEIC,iphone,2024-11-07 16:49:25 +0000,2024,,,iPhone 15,G - L06,,2.6.1971,"A Norwegian typewritten document outlining objectives and action items for Verkstedklubben (the Workshop Club) following a membership meeting on 2.6.1971, including goals related to workplace safety, security, training, and member engagement.",public/images/primary/raw/iphone/IMG_3210.HEIC,
IMG_3211.HEIC,iphone,2024-11-07 16:49:28 +0000,2024,,,iPhone 15,G - L06,,,"A typed Norwegian document discussing concentration, technological advancement in production, international market competitiveness, and the work of an organization called Verksstedklubben (Workshop Club) and their cooperative efforts with NEBB regarding industrial development and labor relations.",public/images/primary/raw/iphone/IMG_3211.HEIC,
IMG_3212.HEIC,iphone,2024-11-07 16:49:31 +0000,2024,,,iPhone 15,G - L06,,1970,"Norwegian text document discussing challenges at a technical club and describing the Iron and Metals Research Project (Jern- og Metalls forskningsprosjekt), which was started in 1970 and involved collaboration with local companies and NJMF, eventually transferred to the Norwegian Technical-Scientific Research Council in 1970.",public/images/primary/raw/iphone/IMG_3212.HEIC,
IMG_3213.HEIC,iphone,2024-11-07 16:49:34 +0000,2024,,,iPhone 15,,,,"A Norwegian research document describing four work clubs (bedriftsklubbene) that participated in a project, including clubs at A/S Hydraulik in Brattväg, Kongsberg Våpenfabrikk, Jonas Øglund A/S Sykkelfabrikken, and A/S NEBB in Oslo, with discussion of project development and work issues from 1972.",public/images/primary/raw/iphone/IMG_3213.HEIC,
IMG_3214.HEIC,iphone,2024-11-07 16:49:37 +0000,2024,,,iPhone 15,G - L06,,1972,"A typed Norwegian document discussing research project work and collaboration between clubs, mentioning Norsk Regnesentral and work groups established in 1970-71 and 1972.",public/images/primary/raw/iphone/IMG_3214.HEIC,
IMG_3215.HEIC,iphone,2024-11-07 16:49:40 +0000,2024,,,iPhone 15,G - L06,,,"Norwegian typewritten document discussing group work methodology, mentions NIJM's research project, CLASS system, and work with group leaders and organizations in what appears to be a report or organizational document from the 1970s.",public/images/primary/raw/iphone/IMG_3215.HEIC,
IMG_3216.HEIC,iphone,2024-11-07 16:49:44 +0000,2024,,,iPhone 15,G - L06,,,"Norwegian typewritten document discussing club operations (HVA JOBBEN SKAL GI OSS / What the work should give us), covering reorganization of work procedures, production at NEBB factory, and rationalization methods.",public/images/primary/raw/iphone/IMG_3216.HEIC,
IMG_3217.HEIC,iphone,2024-11-07 16:49:46 +0000,2024,,,iPhone 15,G - L06,,,"A typed Norwegian document discussing operational planning, machinery systems (NC and CNC machines), the CLASS planning system, and production procedures in what appears to be an industrial or manufacturing context.",public/images/primary/raw/iphone/IMG_3217.HEIC,
IMG_3218.HEIC,iphone,2024-11-07 16:49:49 +0000,2024,,,iPhone 15,G - L06,,,"A typed Norwegian document discussing the lack of complete oversight over the effectiveness of bedrifts' forward-drifting in production, mentioning data, information systems, and computers used in the organizations.",public/images/primary/raw/iphone/IMG_3218.HEIC,
IMG_3219.HEIC,iphone,2024-11-07 16:49:52 +0000,2024,,,iPhone 15,G - L06,,,"A typewritten Norwegian document discussing variations in work processes (Section 2.3 'Variasjon i arbeidet'), addressing how different machines and operators can perform the same job with variations, and describing how work can become more interesting through such variations in a manufacturing context.",public/images/primary/raw/iphone/IMG_3219.HEIC,
IMG_3220.HEIC,iphone,2024-11-07 16:49:55 +0000,2024,,,iPhone 15,G - L06,,,"A typed Norwegian-language document discussing work procedures and operational guidelines for NC machine operators, addressing training methods, supervisor responsibilities, and safety considerations in an industrial workplace setting.",public/images/primary/raw/iphone/IMG_3220.HEIC,
IMG_3221.HEIC,iphone,2024-11-07 16:50:01 +0000,2024,,,iPhone 15,G - L06,,,"A typed Norwegian document discussing workplace issues, stress management, cooperation between jobs and other workers at a business, and machinery operation and maintenance procedures.",public/images/primary/raw/iphone/IMG_3221.HEIC,
IMG_3222 2.HEIC,iphone,2024-11-07 16:50:05 +0000,2024,,,iPhone 15,G - L06,,,"A typed Norwegian document discussing organizational procedures, contact between operators and planners, and production systems implementation, with references to EDB and CLASS systems and material distribution timelines.",public/images/primary/raw/iphone/IMG_3222 2.HEIC,
IMG_3223 2.HEIC,iphone,2024-11-07 16:50:08 +0000,2024,,,iPhone 15,G - L06,,,"A typed Norwegian document section 2.5 discussing improved contact between construction and production workers, focusing on communication challenges, collaboration between engineers and workers, and examples of production problems that could be solved through better construction and design practices.",public/images/primary/raw/iphone/IMG_3223 2.HEIC,
IMG_3224 2.HEIC,iphone,2024-11-07 16:50:10 +0000,2024,,,iPhone 15,G - L06,,,"Norwegian typewritten document discussing construction problems, cooperation between construction and production, and drawing/design procedures in what appears to be a technical or industrial manual or report.",public/images/primary/raw/iphone/IMG_3224 2.HEIC,
IMG_3225 2.HEIC,iphone,2024-11-07 16:50:19 +0000,2024,,,iPhone 15,G - L06,,,"A typed Norwegian document discussing technical specifications and construction details for loading equipment, including references to measurements, materials, and operational procedures for what appears to be industrial or maritime machinery.",public/images/primary/raw/iphone/IMG_3225 2.HEIC,
IMG_3226 2.HEIC,iphone,2024-11-07 16:50:23 +0000,2024,,,iPhone 15,G - L06,,,"A Norwegian language document discussing collaboration and information sharing between a construction project, planning, and various operational parties, with sections detailing responsibilities and coordination procedures.",public/images/primary/raw/iphone/IMG_3226 2.HEIC,
IMG_3227.HEIC,iphone,2024-11-07 16:50:25 +0000,2024,,,iPhone 15,G - L06,,,"A Norwegian typewritten document discussing planning systems at NEBB, Division Skøyen, covering production planning procedures, planning forms, and scheduling systems for manufacturing work groups.",public/images/primary/raw/iphone/IMG_3227.HEIC,
IMG_3228.HEIC,iphone,2024-11-07 16:50:28 +0000,2024,,,iPhone 15,G - L06,,,"Norwegian research or planning document discussing CLASS system at Grunnboka, process planning (Prosess-planleggingen) with references to NAKK project and NEBB system, operational planning (Operasjonsplanleggingen) with details about work tasks and machinery operations.",public/images/primary/raw/iphone/IMG_3228.HEIC,
IMG_3229.HEIC,iphone,2024-11-07 16:50:36 +0000,2024,,,iPhone 15,G - L06,,,"A typed Norwegian document discussing planning and management systems, including references to NEBB (an organization), data management, product systems, and mentions of a company called Sykkelfabrikken and operatør.",public/images/primary/raw/iphone/IMG_3229.HEIC,
IMG_3230.HEIC,iphone,2024-11-07 16:50:38 +0000,2024,,,iPhone 15,G - L06,,,"A typewritten Norwegian document discussing AUTOPROS and NAKK-projektet, addressing process planning issues, central operations, material management, and product information systems, with mentions of IBM's System 7 and Kongsberg Våpenfabriks KYPOL system.",public/images/primary/raw/iphone/IMG_3230.HEIC,
IMG_3231.HEIC,iphone,2024-11-07 16:50:41 +0000,2024,,,iPhone 15,G - L06,,,"A typed Norwegian document discussing prevention of accidents in the workplace, planning systems, and work environment issues, with sections numbered 5 and 5.1 visible, referencing NJMF's research report and Våpenfabrikkens bedriftsklubб.",public/images/primary/raw/iphone/IMG_3231.HEIC,
IMG_3232.HEIC,iphone,2024-11-07 16:50:44 +0000,2024,,,iPhone 15,G - L06,,,"A Norwegian typewritten document discussing data management requirements for work process documentation, operational responsibilities, irritation moments for employees, and procedures for reporting issues to management within an organizational system.",public/images/primary/raw/iphone/IMG_3232.HEIC,
